0,0,2835,5040,
10,0,2164,974,
10,0,2164,974,
10,0,2164,974,
10,0,2164,974,   
723,836,811,165,
723,836,811,165,
723,836,757,63,
723,846,189,46,FORTINOS
944,844,111,48,(1579
1082,842,93,46,Hain
1202,838,141,48,Street
1370,836,110,63,West)
725,891,809,55,
725,900,141,46,Please
893,897,117,48,visit
1037,908,43,35,us
1108,895,44,47,at
1181,905,82,35,wun.
1279,891,255,48,fortinas.ca
727,953,210,48,
727,953,164,48,Velcone
732,1061,1328,759,
732,1061,1328,759,
732,1061,314,59,
732,1061,314,59,2.1-GROCERY
782,1126,1278,74,
782,1152,258,48,06410011137
1138,1139,92,56,PRG
1265,1136,91,59,BBQ
1391,1135,186,58,CRISPS
1731,1140,91,49,WR)
1860,1122,57,76,«=
1936,1126,124,56,3.29
783,1204,1277,72,
783,1229,259,47,y7eg9siodo2
1142,1217,90,57, LKK
1266,1216,186,56,OYSTER
1488,1213,154,58,SAUCE
1779,1220,68,47,urd
1936,1204,124,59,«67.99
738,1297,1274,75,
738,1297,251,58,22-DAIRY
788,1365,1271,68,
788,1388,258,45,06390000636
1090,1369,44,75,«=
1146,1374,183,57,NESTEA
1367,1374,120,56,ICED
1521,1373,91,56,TEA
1671,1369,32,75,=
1733,1380,67,47,IMRJ
1937,1365,122,56,3.79
743,1456,284,58,
743,1456,284,58,23-FROZEN
793,1522,1267,67,
793,1544,257,45,05693690706
1148,1533,122,56,=CHMO
1305,1531,89,56,RST
1430,1532,87,55,GRL
1555,1530,90,56,PRG
1781,1536,67,46,uns
1937,1522,123,55,=.3..49
794,1599,1266,67,
794,1620,258,45,6905212968
1150,1610,122,56,PBRY
1307,1609,121,56,PPOP
1463,1607,183,58,PEPPRH
1782,1614,67,47,try
1938,1599,122,57,7.99
747,1686,253,56,
747,1686,253,56,S31I-MEATS
797,1754,1260,66,
797,1774,163,46,2161790
1153,1764,122,55,VEAL
1312,1763,119,56,LEAN
1466,1762,121,56,GRAD
1737,1770,67,46,HRJ
1938,1754,119,57,9.97
180,974,1994,131,
180,974,1994,131,
180,974,1994,58,
180,974,1994,58,   
1046,1032,1128,73,
1046,1032,1128,73, 
0,1032,732,192,
0,1032,732,192,
0,1032,732,192,
0,1032,732,192,  
0,1219,728,11,
0,1219,728,11,
